fold,train_start_utc,train_end_exclusive_utc,context,config_id,trades,net_pnl_usd,profit_factor,worst_sampled_segment_pf,eligible,selection_score,selected,parameters_json
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-LS13,394,-90.924044,0.359854,0.276511,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.2,""breakout_range_atr"":0.6,""cci_level"":-50.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":16.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":50.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":1.75,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.4}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-LS14,236,-80.047462,0.30725,0.247346,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.6,""cci_level"":-50.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.5,""max_hold_bars"":48,""range_adx_max"":20.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":55.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":1.0,""target_rr"":1.5,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.4}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-LS15,320,-84.277166,0.392306,0.34428,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.5,""breakout_range_atr"":0.8,""cci_level"":0.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":96,""range_adx_max"":16.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":1.75,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.0}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-LS16,79,-36.200637,0.413473,0.238049,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.5,""breakout_range_atr"":0.8,""cci_level"":25.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":16.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":45.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":1.0,""target_rr"":1.75,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.0}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-LS17,26,-26.291373,0.138305,0.080684,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.5,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.5,""max_hold_bars"":96,""range_adx_max"":24.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":45.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.2}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-LS18,27,-23.881807,0.156897,0.0,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.0,""cci_level"":-50.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.25,""max_hold_bars"":96,""range_adx_max"":24.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":45.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.4}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS01,176,-71.489885,0.313853,0.144177,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.5,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.25,""max_hold_bars"":48,""range_adx_max"":16.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":50.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.75,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.2}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS02,50,-28.035957,0.293674,0.079061,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.2,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.5,""max_hold_bars"":48,""range_adx_max"":20.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":60.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.0,""target_rr"":1.75,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.2}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS03,132,-57.891135,0.255352,0.145772,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.2,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.5,""max_hold_bars"":48,""range_adx_max"":16.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":50.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""RSI_CCI"",""vwap_distance_atr"":0.2}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS04,255,-79.490209,0.346723,0.294011,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":50.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":24.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":50.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""RSI_CCI"",""vwap_distance_atr"":0.4}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS05,69,-36.20788,0.354334,0.325938,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.6,""cci_level"":100.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":24.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.0,""target_rr"":1.75,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.4}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS06,179,-69.61516,0.314338,0.186071,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.5,""breakout_range_atr"":0.8,""cci_level"":50.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.5,""max_hold_bars"":48,""range_adx_max"":20.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":60.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""ALL_THREE"",""vwap_distance_atr"":0.2}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS07,35,-19.459781,0.324864,0.290212,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.2,""breakout_range_atr"":0.6,""cci_level"":50.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.25,""max_hold_bars"":96,""range_adx_max"":16.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":60.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""ALL_THREE"",""vwap_distance_atr"":0.0}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS08,185,-69.582757,0.288081,0.237288,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.6,""cci_level"":100.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.25,""max_hold_bars"":72,""range_adx_max"":16.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":50.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":1.0,""target_rr"":1.25,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""RSI_CCI"",""vwap_distance_atr"":0.0}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS09,34,-18.46383,0.361838,0.297174,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.2,""breakout_range_atr"":0.6,""cci_level"":100.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":20.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.75,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.0}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS10,90,-50.577198,0.223735,0.135138,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.2,""breakout_range_atr"":0.8,""cci_level"":0.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.5,""max_hold_bars"":48,""range_adx_max"":16.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":50.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.0}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS11,371,-92.408454,0.264663,0.252595,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":0.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.5,""max_hold_bars"":96,""range_adx_max"":16.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":1.0,""target_rr"":1.25,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""RSI_CCI"",""vwap_distance_atr"":0.0}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS12,279,-79.186622,0.321693,0.250281,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.6,""cci_level"":50.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":96,""range_adx_max"":24.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":50.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.0,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""RSI_CCI"",""vwap_distance_atr"":0.2}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS13,175,-69.688676,0.35808,0.210871,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.5,""breakout_range_atr"":0.8,""cci_level"":50.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.5,""max_hold_bars"":96,""range_adx_max"":24.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":60.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.0,""target_rr"":1.75,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.4}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS14,34,-18.047351,0.340376,0.243041,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.2,""breakout_range_atr"":0.8,""cci_level"":100.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.25,""max_hold_bars"":96,""range_adx_max"":24.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":55.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.4}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS15,118,-60.800296,0.228684,0.151741,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.0,""cci_level"":100.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.25,""max_hold_bars"":96,""range_adx_max"":20.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":60.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.4}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS16,78,-41.014883,0.337734,0.097294,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.5,""breakout_range_atr"":1.0,""cci_level"":100.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.25,""max_hold_bars"":72,""range_adx_max"":20.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":55.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.75,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""ALL_THREE"",""vwap_distance_atr"":0.2}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS17,145,-58.493335,0.386923,0.186378,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.5,""breakout_range_atr"":0.6,""cci_level"":50.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":20.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":55.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.4}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-LS18,116,-56.323502,0.285079,0.115323,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.5,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":24.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":60.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""ALL_THREE"",""vwap_distance_atr"":0.0}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-LS01,124,-56.327719,0.295546,0.187234,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":0.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.25,""max_hold_bars"":72,""range_adx_max"":24.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":50.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":1.0,""target_rr"":1.25,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.4}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-LS02,21,-13.657603,0.315919,0.024029,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.6,""cci_level"":0.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":16.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":45.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":1.0,""target_rr"":1.75,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""RSI_CCI"",""vwap_distance_atr"":0.4}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-LS03,248,-78.097644,0.333976,0.135957,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.0,""cci_level"":25.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":96,""range_adx_max"":20.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.75,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""RSI_CCI"",""vwap_distance_atr"":0.0}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-LS04,50,-28.778106,0.372136,0.15528,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":25.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":96,""range_adx_max"":16.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":45.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":1.75,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.4}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-LS05,324,-84.290957,0.348338,0.266088,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.2,""breakout_range_atr"":1.0,""cci_level"":25.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.25,""max_hold_bars"":48,""range_adx_max"":16.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.0}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-LS06,120,-53.989597,0.291434,0.188781,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.2,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.5,""max_hold_bars"":48,""range_adx_max"":24.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":55.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.2}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-LS07,24,-11.960263,0.37618,0.162881,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.5,""breakout_range_atr"":1.0,""cci_level"":25.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.25,""max_hold_bars"":48,""range_adx_max"":16.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":50.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""ALL_THREE"",""vwap_distance_atr"":0.2}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-LS08,124,-50.756658,0.370432,0.232378,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.6,""cci_level"":0.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.5,""max_hold_bars"":96,""range_adx_max"":20.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":55.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.4}"
2023-01 to 2023-06,2019-09-06T00:00:00+00:00,2023-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-LS09,13,-10.497238,0.265359,0.0,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.5,""breakout_range_atr"":0.6,""cci_level"":25.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.5,""max_hold_bars"":48,""range_adx_max"":24.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":45.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":1.0,""target_rr"":1.75,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""ALL_THREE"",""vwap_distance_atr"":0.2}"
