strategy,family,window,opened_at_utc,closed_at_utc,direction,entry,exit,size_oz,stop_distance_usd,gross_pnl_usd,entry_fee_usd,exit_fee_usd,net_pnl_usd,exit_reason,bars_held,ambiguous_ohlc_exit,balance_after
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-01-04T08:50:00+00:00,2024-01-04T12:10:00+00:00,LONG,2047.35,2042.97,0.1128,4.0,-0.494064,0.092376,0.092179,-0.678619,SL_HIT,40,False,44.433373
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-01-08T13:10:00+00:00,2024-01-08T15:00:00+00:00,SHORT,2021.84,2027.52,0.1111,4.0,-0.631048,0.089851,0.090103,-0.811002,SL_HIT,22,False,43.622371
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-01-11T13:05:00+00:00,2024-01-11T13:35:00+00:00,LONG,2033.77,2024.9,0.1091,4.0,-0.967717,0.088754,0.088367,-1.144837,SL_HIT,6,True,42.477534
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-01-15T13:15:00+00:00,2024-01-15T15:20:00+00:00,LONG,2053.8,2048.92,0.1062,4.0,-0.518256,0.087245,0.087038,-0.69254,SL_HIT,25,False,41.784994
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-01-16T16:05:00+00:00,2024-01-16T16:25:00+00:00,SHORT,2035.71,2040.68,0.1045,4.0,-0.519365,0.085093,0.0853,-0.689758,SL_HIT,4,False,41.095236
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-01-18T08:35:00+00:00,2024-01-18T12:10:00+00:00,SHORT,2010.12,2016.08,0.1027,4.0,-0.612092,0.082576,0.082821,-0.777488,SL_HIT,43,False,40.317748
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-01-18T14:35:00+00:00,2024-01-18T18:30:00+00:00,LONG,2012.51,2020.48,0.1008,4.0,0.803376,0.081144,0.081466,0.640766,TP_HIT,47,False,40.958514
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-01-22T08:35:00+00:00,2024-01-22T12:00:00+00:00,SHORT,2022.54,2026.88,0.1024,4.0,-0.444416,0.082843,0.083021,-0.61028,SL_HIT,41,False,40.348233
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-01-22T16:05:00+00:00,2024-01-22T20:05:00+00:00,SHORT,2022.53,2020.35,0.1009,4.0,0.219962,0.081629,0.081541,0.056791,TIME_EXIT,48,False,40.405025
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-01-23T07:35:00+00:00,2024-01-23T08:45:00+00:00,LONG,2031.6,2027.45,0.101,4.0,-0.41915,0.082077,0.081909,-0.583136,SL_HIT,14,False,39.821889
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-01-23T12:55:00+00:00,2024-01-23T14:35:00+00:00,LONG,2026.55,2021.5,0.0996,4.0,-0.50298,0.080738,0.080537,-0.664254,SL_HIT,20,False,39.157635
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-01-25T18:40:00+00:00,2024-01-25T21:00:00+00:00,SHORT,2015.77,2020.58,0.0979,4.0,-0.470899,0.078938,0.079126,-0.628962,SL_HIT,28,False,38.528672
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-01-26T13:45:00+00:00,2024-01-26T14:50:00+00:00,LONG,2022.79,2018.7,0.0963,4.0,-0.393867,0.077918,0.07776,-0.549545,SL_HIT,13,False,37.979127
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-02-05T12:20:00+00:00,2024-02-05T13:30:00+00:00,SHORT,2024.88,2016.91,0.0949,4.0,0.756353,0.076864,0.076562,0.602927,TP_HIT,14,False,38.582054
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-02-05T15:05:00+00:00,2024-02-05T16:35:00+00:00,SHORT,2018.57,2022.75,0.0965,4.0,-0.40337,0.077917,0.078078,-0.559365,SL_HIT,18,False,38.022689
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-02-06T07:05:00+00:00,2024-02-06T09:00:00+00:00,LONG,2027.62,2023.05,0.0951,4.0,-0.434607,0.077131,0.076957,-0.588694,SL_HIT,23,False,37.433994
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-02-07T14:40:00+00:00,2024-02-07T18:40:00+00:00,LONG,2036.82,2035.18,0.0936,4.0,-0.153504,0.076259,0.076197,-0.30596,TIME_EXIT,48,False,37.128035
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-02-08T16:35:00+00:00,2024-02-08T17:00:00+00:00,SHORT,2027.99,2032.15,0.0928,4.0,-0.386048,0.075279,0.075433,-0.53676,SL_HIT,5,False,36.591274
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-02-15T17:05:00+00:00,2024-02-15T21:00:00+00:00,LONG,2001.57,2004.12,0.0915,4.0,0.233325,0.073257,0.073351,0.086717,DAY_EXIT,47,False,36.677991
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-02-19T08:20:00+00:00,2024-02-19T12:20:00+00:00,LONG,2021.45,2018.39,0.0917,4.0,-0.280602,0.074147,0.074035,-0.428783,TIME_EXIT,48,False,36.249208
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-02-23T08:10:00+00:00,2024-02-23T12:05:00+00:00,SHORT,2020.57,2025.05,0.0906,4.0,-0.405888,0.073225,0.073388,-0.552501,SL_HIT,47,False,35.696706
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-02-27T09:50:00+00:00,2024-02-27T13:50:00+00:00,LONG,2036.9,2036.64,0.0892,4.0,-0.023192,0.072677,0.072667,-0.168536,TIME_EXIT,48,False,35.52817
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-03-01T13:35:00+00:00,2024-03-01T14:50:00+00:00,LONG,2054.21,2045.65,0.0888,4.0,-0.760128,0.072966,0.072661,-0.905755,SL_HIT,15,False,34.622415
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-03-11T19:00:00+00:00,2024-03-11T21:00:00+00:00,LONG,2181.0,2182.42,0.0866,4.0,0.122972,0.07555,0.075599,-0.028177,DAY_EXIT,24,False,34.594239
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-03-14T18:00:00+00:00,2024-03-14T20:15:00+00:00,SHORT,2160.01,2164.1,0.0865,4.0,-0.353785,0.074736,0.074878,-0.503399,SL_HIT,27,False,34.090839
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-03-18T14:05:00+00:00,2024-03-18T16:05:00+00:00,LONG,2159.23,2154.58,0.0852,4.0,-0.39618,0.073587,0.073428,-0.543195,SL_HIT,24,False,33.547645
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-03-20T12:00:00+00:00,2024-03-20T14:00:00+00:00,SHORT,2153.74,2158.9,0.0839,4.0,-0.432924,0.07228,0.072453,-0.577656,SL_HIT,24,False,32.969988
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-03-21T09:25:00+00:00,2024-03-21T13:25:00+00:00,LONG,2204.83,2201.4,0.0824,4.0,-0.282632,0.072671,0.072558,-0.427861,TIME_EXIT,48,False,32.542127
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-03-22T14:35:00+00:00,2024-03-22T14:45:00+00:00,SHORT,2171.72,2176.16,0.0814,4.0,-0.361416,0.070711,0.070856,-0.502983,SL_HIT,2,False,32.039144
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-03-22T15:05:00+00:00,2024-03-22T16:50:00+00:00,SHORT,2171.41,2163.44,0.0801,4.0,0.638397,0.069572,0.069317,0.499508,TP_HIT,21,False,32.538653
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-03-26T08:10:00+00:00,2024-03-26T09:15:00+00:00,LONG,2173.31,2181.28,0.0813,4.0,0.647961,0.070676,0.070935,0.50635,TP_HIT,13,False,33.045002
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-03-27T13:35:00+00:00,2024-03-27T17:35:00+00:00,LONG,2187.98,2190.66,0.0826,4.0,0.221368,0.072291,0.072379,0.076698,TIME_EXIT,48,False,33.1217
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-03-28T08:40:00+00:00,2024-03-28T10:25:00+00:00,LONG,2196.22,2204.19,0.0828,4.0,0.659916,0.072739,0.073003,0.514174,TP_HIT,21,False,33.635874
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-04-04T07:35:00+00:00,2024-04-04T07:55:00+00:00,LONG,2297.54,2291.66,0.0841,4.0,-0.494508,0.077289,0.077091,-0.648889,SL_HIT,4,False,32.986986
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-04-04T13:35:00+00:00,2024-04-04T14:05:00+00:00,SHORT,2286.15,2294.21,0.0825,4.0,-0.66495,0.075443,0.075709,-0.816102,SL_HIT,6,False,32.170884
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-04-04T15:35:00+00:00,2024-04-04T18:10:00+00:00,SHORT,2291.67,2297.33,0.0804,4.0,-0.455064,0.0737,0.073882,-0.602646,SL_HIT,31,False,31.568238
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-04-11T12:15:00+00:00,2024-04-11T12:35:00+00:00,SHORT,2335.24,2343.36,0.0789,4.0,-0.640668,0.0737,0.073956,-0.788325,SL_HIT,4,False,30.779913
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-04-11T15:05:00+00:00,2024-04-11T17:10:00+00:00,LONG,2340.91,2351.321874,0.059,5.220937,0.614301,0.055245,0.055491,0.503564,TP_HIT,25,False,31.283477
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-04-15T12:35:00+00:00,2024-04-15T12:45:00+00:00,SHORT,2353.18,2357.21,0.0782,4.0,-0.315146,0.073607,0.073734,-0.462487,SL_HIT,2,False,30.82099
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-04-17T07:25:00+00:00,2024-04-17T07:50:00+00:00,SHORT,2378.05,2382.62,0.0771,4.0,-0.352347,0.073339,0.07348,-0.499166,SL_HIT,5,False,30.321824
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-04-17T11:15:00+00:00,2024-04-17T12:15:00+00:00,LONG,2389.26,2384.3,0.0758,4.0,-0.375968,0.072442,0.072292,-0.520702,SL_HIT,12,False,29.801122
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-04-25T12:45:00+00:00,2024-04-25T13:05:00+00:00,LONG,2329.73,2324.78,0.0745,4.0,-0.368775,0.069426,0.069278,-0.507479,SL_HIT,4,False,29.293642
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-04-29T14:25:00+00:00,2024-04-29T14:30:00+00:00,SHORT,2334.06,2339.48,0.0732,4.0,-0.396744,0.068341,0.0685,-0.533585,SL_HIT,1,False,28.760057
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-04-29T18:00:00+00:00,2024-04-29T18:30:00+00:00,LONG,2342.38,2338.03,0.0719,4.0,-0.312765,0.067367,0.067242,-0.447374,SL_HIT,6,False,28.312683
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-05-03T12:25:00+00:00,2024-05-03T12:35:00+00:00,SHORT,2295.48,2320.82,0.0708,4.0,-1.794072,0.065008,0.065726,-1.924806,SL_HIT,2,False,26.387878
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-05-07T15:00:00+00:00,2024-05-07T15:10:00+00:00,SHORT,2313.92,2318.38,0.066,4.0,-0.29436,0.061087,0.061205,-0.416653,SL_HIT,2,False,25.971225
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-05-08T15:15:00+00:00,2024-05-08T15:30:00+00:00,SHORT,2313.47,2318.95,0.0649,4.0,-0.355652,0.060058,0.0602,-0.47591,SL_HIT,3,False,25.495315
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-05-13T13:40:00+00:00,2024-05-13T15:05:00+00:00,SHORT,2344.16,2336.19,0.0637,4.0,0.507689,0.059729,0.059526,0.388434,TP_HIT,17,False,25.883749
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-05-22T12:35:00+00:00,2024-05-22T14:10:00+00:00,SHORT,2411.82,2403.85,0.0647,4.0,0.515659,0.062418,0.062212,0.391029,TP_HIT,19,False,26.274778
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-05-23T12:35:00+00:00,2024-05-23T13:15:00+00:00,SHORT,2363.23,2369.21,0.0657,4.0,-0.392886,0.062106,0.062263,-0.517255,SL_HIT,8,False,25.757524
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-05-27T08:15:00+00:00,2024-05-27T12:15:00+00:00,LONG,2341.66,2344.74,0.0644,4.0,0.198352,0.060321,0.060401,0.07763,TIME_EXIT,48,False,25.835154
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-05-29T13:45:00+00:00,2024-05-29T14:00:00+00:00,SHORT,2340.44,2346.47,0.0584,4.422855,-0.352152,0.054673,0.054814,-0.461638,SL_HIT,3,False,25.373516
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-06-03T12:25:00+00:00,2024-06-03T14:05:00+00:00,LONG,2330.3,2338.27,0.0634,4.0,0.505298,0.059096,0.059299,0.386903,TP_HIT,20,False,25.760419
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-06-04T13:35:00+00:00,2024-06-04T14:00:00+00:00,SHORT,2331.71,2323.74,0.0644,4.0,0.513268,0.060065,0.05986,0.393344,TP_HIT,5,False,26.153763
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-06-05T14:20:00+00:00,2024-06-05T15:05:00+00:00,LONG,2340.91,2350.181634,0.0562,4.650817,0.521066,0.052624,0.052832,0.41561,TP_HIT,9,False,26.569373
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-06-07T07:15:00+00:00,2024-06-07T07:30:00+00:00,LONG,2379.35,2374.73,0.0664,4.0,-0.306768,0.063196,0.063073,-0.433036,SL_HIT,3,False,26.136336
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-06-10T08:55:00+00:00,2024-06-10T10:55:00+00:00,SHORT,2294.33,2298.51,0.0653,4.0,-0.272954,0.059928,0.060037,-0.392919,SL_HIT,24,False,25.743417
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-06-17T08:35:00+00:00,2024-06-17T09:15:00+00:00,SHORT,2318.72,2322.81,0.0644,4.0,-0.263396,0.05973,0.059836,-0.382962,SL_HIT,8,False,25.360456
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-06-17T12:55:00+00:00,2024-06-17T13:15:00+00:00,SHORT,2318.82,2325.25,0.0634,4.0,-0.407662,0.058805,0.058968,-0.525436,SL_HIT,4,False,24.83502
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-06-24T09:10:00+00:00,2024-06-24T09:25:00+00:00,SHORT,2325.93,2330.85,0.0621,4.0,-0.305532,0.057776,0.057898,-0.421206,SL_HIT,3,False,24.413814
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-06-24T12:25:00+00:00,2024-06-24T13:15:00+00:00,SHORT,2324.42,2328.62,0.061,4.0,-0.2562,0.056716,0.056818,-0.369734,SL_HIT,10,False,24.044079
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-06-25T15:15:00+00:00,2024-06-25T19:15:00+00:00,SHORT,2323.63,2319.7,0.0601,4.0,0.236193,0.05586,0.055766,0.124567,TIME_EXIT,48,False,24.168647
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-06-26T12:55:00+00:00,2024-06-26T13:15:00+00:00,SHORT,2312.91,2304.94,0.0604,4.0,0.481388,0.05588,0.055687,0.369821,TP_HIT,4,False,24.538468
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-07-01T13:40:00+00:00,2024-07-01T14:00:00+00:00,LONG,2331.02,2326.36,0.0613,4.0,-0.285658,0.057157,0.057042,-0.399857,SL_HIT,4,False,24.138611
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-07-02T14:10:00+00:00,2024-07-02T15:10:00+00:00,SHORT,2324.57,2328.97,0.0585,4.122758,-0.2574,0.054395,0.054498,-0.366293,SL_HIT,12,False,23.772318
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-07-03T17:30:00+00:00,2024-07-03T17:50:00+00:00,LONG,2360.72,2356.53,0.0594,4.0,-0.248886,0.056091,0.055991,-0.360968,SL_HIT,4,False,23.41135
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-07-11T07:30:00+00:00,2024-07-11T11:30:00+00:00,LONG,2381.83,2381.57,0.0585,4.0,-0.01521,0.055735,0.055729,-0.126674,TIME_EXIT,48,False,23.284676
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-07-16T13:40:00+00:00,2024-07-16T15:00:00+00:00,LONG,2442.87,2451.183131,0.0558,4.171565,0.463873,0.054525,0.05471,0.354637,TP_HIT,16,False,23.639314
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-07-19T08:45:00+00:00,2024-07-19T11:55:00+00:00,SHORT,2418.23,2410.26,0.0591,4.0,0.471027,0.057167,0.056979,0.356881,TP_HIT,38,False,23.996195
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-07-25T11:20:00+00:00,2024-07-25T12:05:00+00:00,SHORT,2374.82,2366.85,0.06,4.0,0.4782,0.056996,0.056804,0.3644,TP_HIT,9,False,24.360595
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-07-25T12:35:00+00:00,2024-07-25T12:40:00+00:00,SHORT,2364.8,2370.64,0.0465,5.237323,-0.27156,0.043985,0.044094,-0.359639,SL_HIT,1,False,24.000956
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-07-25T13:25:00+00:00,2024-07-25T14:20:00+00:00,SHORT,2369.59,2358.504286,0.0432,5.557857,0.478903,0.040947,0.040755,0.397201,TP_HIT,11,False,24.398157
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-07-30T16:25:00+00:00,2024-07-30T17:00:00+00:00,LONG,2389.45,2397.42,0.061,4.0,0.48617,0.058303,0.058497,0.36937,TP_HIT,7,False,24.767528
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-07-31T07:50:00+00:00,2024-07-31T11:50:00+00:00,LONG,2419.0,2418.73,0.0619,4.0,-0.016713,0.059894,0.059888,-0.136495,TIME_EXIT,48,False,24.631033
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-08-05T17:05:00+00:00,2024-08-05T17:15:00+00:00,SHORT,2399.98,2406.25,0.0447,5.510965,-0.280269,0.042912,0.043024,-0.366204,SL_HIT,2,False,24.264828
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-08-06T14:15:00+00:00,2024-08-06T15:10:00+00:00,SHORT,2396.67,2384.842298,0.0409,5.928851,0.483753,0.03921,0.039016,0.405527,TP_HIT,11,False,24.670356
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-08-06T19:05:00+00:00,2024-08-06T21:00:00+00:00,SHORT,2390.87,2390.08,0.0617,4.0,0.048743,0.059007,0.058987,-0.069251,DAY_EXIT,23,False,24.601105
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-08-08T09:05:00+00:00,2024-08-08T11:00:00+00:00,LONG,2397.48,2405.45,0.0615,4.0,0.490155,0.058978,0.059174,0.372003,TP_HIT,23,False,24.973108
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-08-12T14:30:00+00:00,2024-08-12T15:15:00+00:00,LONG,2448.73,2456.7,0.0624,4.0,0.497328,0.06112,0.061319,0.374888,TP_HIT,9,False,25.347996
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-08-20T07:15:00+00:00,2024-08-20T07:45:00+00:00,LONG,2504.47,2512.44,0.0634,4.0,0.505298,0.063513,0.063715,0.378069,TP_HIT,6,False,25.726065
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-08-21T11:05:00+00:00,2024-08-21T11:40:00+00:00,SHORT,2507.45,2511.51,0.0643,4.0,-0.261058,0.064492,0.064596,-0.390146,SL_HIT,7,False,25.33592
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-08-22T11:00:00+00:00,2024-08-22T12:15:00+00:00,SHORT,2505.02,2497.05,0.0633,4.0,0.504501,0.063427,0.063225,0.377849,TP_HIT,15,False,25.713768
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-08-22T12:50:00+00:00,2024-08-22T13:25:00+00:00,SHORT,2501.3,2493.33,0.0643,4.0,0.512471,0.064333,0.064128,0.384009,TP_HIT,7,False,26.097777
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-08-27T07:30:00+00:00,2024-08-27T11:30:00+00:00,SHORT,2510.96,2511.76,0.0652,4.0,-0.05216,0.065486,0.065507,-0.183153,TIME_EXIT,48,False,25.914625
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-09-16T08:20:00+00:00,2024-09-16T10:30:00+00:00,LONG,2585.94,2581.69,0.0648,4.0,-0.2754,0.067028,0.066917,-0.409345,SL_HIT,26,False,25.50528
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-09-20T14:20:00+00:00,2024-09-20T15:45:00+00:00,LONG,2611.75,2621.763838,0.0508,5.021919,0.508703,0.053071,0.053274,0.402358,TP_HIT,17,False,25.907638
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-09-24T12:55:00+00:00,2024-09-24T14:45:00+00:00,LONG,2631.67,2639.64,0.0648,4.0,0.516456,0.068213,0.068419,0.379824,TP_HIT,22,False,26.287462
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-09-27T10:10:00+00:00,2024-09-27T11:15:00+00:00,SHORT,2662.34,2667.47,0.0657,4.0,-0.337041,0.069966,0.070101,-0.477108,SL_HIT,13,False,25.810353
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-10-02T08:15:00+00:00,2024-10-02T08:30:00+00:00,SHORT,2648.48,2652.58,0.0645,4.0,-0.26445,0.068331,0.068437,-0.401217,SL_HIT,3,False,25.409136
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-10-02T08:50:00+00:00,2024-10-02T09:10:00+00:00,SHORT,2649.75,2653.84,0.0635,4.0,-0.259715,0.067304,0.067408,-0.394426,SL_HIT,4,False,25.01471
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-10-02T12:45:00+00:00,2024-10-02T13:10:00+00:00,SHORT,2649.22,2654.51,0.0625,4.0,-0.330625,0.06623,0.066363,-0.463218,SL_HIT,5,False,24.551491
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-10-07T13:20:00+00:00,2024-10-07T13:30:00+00:00,LONG,2652.34,2646.61,0.0602,4.079805,-0.344946,0.063868,0.06373,-0.472545,SL_HIT,2,False,24.078947
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-10-08T09:10:00+00:00,2024-10-08T09:35:00+00:00,SHORT,2635.63,2639.77,0.0602,4.0,-0.249228,0.063466,0.063566,-0.37626,SL_HIT,5,False,23.702687
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-10-09T18:15:00+00:00,2024-10-09T21:00:00+00:00,SHORT,2609.44,2607.91,0.0593,4.0,0.090729,0.061896,0.06186,-0.033027,DAY_EXIT,33,False,23.66966
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-10-11T07:30:00+00:00,2024-10-11T09:05:00+00:00,LONG,2642.88,2638.85,0.0592,4.0,-0.238576,0.062583,0.062488,-0.363647,SL_HIT,19,False,23.306013
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-10-15T12:20:00+00:00,2024-10-15T12:55:00+00:00,LONG,2652.35,2648.04,0.0583,4.0,-0.251273,0.061853,0.061752,-0.374878,SL_HIT,7,False,22.931135
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-10-18T09:00:00+00:00,2024-10-18T12:35:00+00:00,LONG,2706.54,2714.51,0.0573,4.0,0.456681,0.062034,0.062217,0.332431,TP_HIT,43,False,23.263566
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-10-21T07:55:00+00:00,2024-10-21T11:35:00+00:00,LONG,2729.12,2737.09,0.0582,4.0,0.463854,0.063534,0.063719,0.336601,TP_HIT,44,False,23.600166
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-10-22T12:15:00+00:00,2024-10-22T15:10:00+00:00,LONG,2735.53,2743.5,0.059,4.0,0.47023,0.064559,0.064747,0.340925,TP_HIT,35,False,23.941091
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-10-31T07:50:00+00:00,2024-10-31T10:20:00+00:00,SHORT,2782.12,2774.15,0.0599,4.0,0.477403,0.06666,0.066469,0.344275,TP_HIT,30,False,24.285366
Trend pullback — core,Trend pullback,Validation (2023-2024),2024-11-08T08:45:00+00:00,2024-11-08T09:00:00+00:00,SHORT,2685.88,2690.14,0.0607,4.0,-0.258582,0.065213,0.065317,-0.389112,SL_HIT,3,False,23.896254
