fold,train_start_utc,train_end_exclusive_utc,context,config_id,trades,net_pnl_usd,profit_factor,worst_sampled_segment_pf,eligible,selection_score,selected,parameters_json
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C09,16,-11.091487,0.22413,0.0,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.0,""cci_level"":75.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":24,""range_adx_max"":14.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":65.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":2.0,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.25}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C10,32,-19.295732,0.278115,0.156678,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.2,""cci_level"":100.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":55.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.25}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C11,16,-10.397826,0.401284,0.0,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":0.8,""cci_level"":125.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":14.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.5}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_BREAKOUT,BULL_BREAKOUT-C12,15,-8.792574,0.389584,0.0,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.2,""cci_level"":125.0,""context"":""BULL_BREAKOUT"",""direction"":""LONG"",""ema_touch_atr"":0.4,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":60.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.25}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C01,8,-6.769002,0.321729,0.0,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":40.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.25}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C02,3,-2.894863,0.231854,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.2,""cci_level"":50.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":40.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.5}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C03,2,-0.135463,0.922562,,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.25,""breakout_range_atr"":0.8,""cci_level"":25.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":18.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":40.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":2.0,""target_rr"":2.0,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.5}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C04,6,-2.643813,0.496055,0.258438,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.4,""max_hold_bars"":48,""range_adx_max"":14.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":45.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.5}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C05,5,-4.477278,0.199262,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.2,""cci_level"":25.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":24,""range_adx_max"":22.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":40.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.0}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C06,63,-31.598442,0.355594,0.276499,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.2,""cci_level"":0.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":48.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":2.0,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.0}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C07,4,0.673763,1.231153,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":50.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":72,""range_adx_max"":22.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":48.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.25}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C08,4,-1.945069,0.541033,1.638156,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.2,""cci_level"":50.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":48.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":2.0,""target_rr"":1.5,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.25}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C09,26,-12.494031,0.488665,0.238695,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.4,""max_hold_bars"":72,""range_adx_max"":14.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":45.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.25}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C10,8,-8.069669,0.17356,0.123378,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.25,""breakout_range_atr"":0.8,""cci_level"":25.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.4,""max_hold_bars"":72,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":45.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.5}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C11,4,0.310271,1.104954,,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":25.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.4,""max_hold_bars"":24,""range_adx_max"":14.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":45.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":2.0,""target_rr"":2.0,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.0}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C12,4,-2.430177,0.423836,1.283246,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.0,""cci_level"":50.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":72,""range_adx_max"":14.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":48.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.0}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C01,0,0.0,,,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.2,""cci_level"":125.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":14.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":35.0,""rsi_reclaim"":35.0,""setup"":""reversion"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.5}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C02,0,0.0,,,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":100.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.2,""max_hold_bars"":24,""range_adx_max"":14.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":35.0,""rsi_reclaim"":35.0,""setup"":""reversion"",""stop_atr"":1.25,""target_rr"":2.0,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.25}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C03,0,0.0,,,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.2,""cci_level"":100.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.2,""max_hold_bars"":72,""range_adx_max"":22.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":25.0,""rsi_reclaim"":40.0,""setup"":""reversion"",""stop_atr"":2.0,""target_rr"":1.5,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.0}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C04,0,0.0,,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.0,""cci_level"":100.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.4,""max_hold_bars"":72,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":35.0,""rsi_reclaim"":40.0,""setup"":""reversion"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.0}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C05,0,0.0,,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.25,""breakout_range_atr"":0.8,""cci_level"":125.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.4,""max_hold_bars"":48,""range_adx_max"":14.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":25.0,""rsi_reclaim"":30.0,""setup"":""reversion"",""stop_atr"":1.25,""target_rr"":2.0,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.0}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C06,0,0.0,,,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":100.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":30.0,""rsi_reclaim"":30.0,""setup"":""reversion"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.25}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C07,0,0.0,,,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.0,""cci_level"":75.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.2,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":30.0,""rsi_reclaim"":40.0,""setup"":""reversion"",""stop_atr"":2.0,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.0}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C08,0,0.0,,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":0.8,""cci_level"":125.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.2,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":35.0,""rsi_reclaim"":30.0,""setup"":""reversion"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.5}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C09,0,0.0,,,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.2,""cci_level"":75.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.0,""max_hold_bars"":24,""range_adx_max"":22.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":30.0,""rsi_reclaim"":35.0,""setup"":""reversion"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.25}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C10,0,0.0,,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.0,""cci_level"":75.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.4,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":25.0,""rsi_reclaim"":30.0,""setup"":""reversion"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.5}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C11,0,0.0,,,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.2,""cci_level"":125.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.4,""max_hold_bars"":72,""range_adx_max"":22.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":30.0,""rsi_reclaim"":35.0,""setup"":""reversion"",""stop_atr"":2.0,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.25}"
2024-01 to 2024-06,2021-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C12,0,0.0,,,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.0,""cci_level"":75.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":14.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":25.0,""rsi_reclaim"":40.0,""setup"":""reversion"",""stop_atr"":2.0,""target_rr"":2.0,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.5}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C01,33,-26.493009,0.193917,0.053217,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.2,""cci_level"":100.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.2,""max_hold_bars"":72,""range_adx_max"":22.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":60.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":2.0,""target_rr"":1.25,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.5}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C02,45,-36.939672,0.228664,0.0,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.0,""cci_level"":125.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.2,""max_hold_bars"":72,""range_adx_max"":22.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":60.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":2.0,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C03,29,-22.095343,0.103903,0.074484,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":75.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.4,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":65.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":2.0,""target_rr"":1.25,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C04,31,-24.775883,0.244886,0.091911,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":75.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":65.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":2.0,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C05,22,-18.893296,0.173,0.142446,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.2,""cci_level"":125.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":60.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.5}"
